Date,Location,Check_Ave,Sales,Item_Count
11/1/2019,Post Office,8.4,242.9,33
11/1/2019,Concessions,0,0,
11/1/2019,Passport,7.55,"3,265.57",1139
11/1/2019,Cellar,16.53,"2,536.21",612
11/1/2019,ETC,7.17,"7,413.55",2231
11/1/2019,Lou's,7.05,"1,171.23",347
11/1/2019,8:15,4.25,"1,787.02",661
11/1/2019,Tylers,7.7,"4,708.45",1109
11/2/2019,8:15,4.3,"1,011.83",364
11/2/2019,Concessions,7.29,"8,056.00",2274
11/2/2019,ETC,7.03,"5,989.05",1762
11/2/2019,Passport,10.79,"1,035.54",344
11/2/2019,Concessions,6.82,"4,520.00",1273
11/2/2019,Cellar,18.86,"3,458.84",849
11/3/2019,Dean's Den,6.67,745.48,251
11/3/2019,8:15,4.33,"3,734.67",1354
11/3/2019,Concessions,7,"1,569.00",417
11/3/2019,Tylers,8.63,"3,088.85",666
11/3/2019,Cellar,16.6,"3,028.55",810
11/3/2019,ETC,7.75,"8,295.79",2495
11/3/2019,Concessions,7.5,"2,077.00",586
11/4/2019,Tylers,7.7,"5,510.85",1278
11/4/2019,8:15,4,"4,528.47",1694
11/4/2019,Passport,7.36,"5,017.06",1592
11/4/2019,Cellar,16.91,"1,664.50",439
11/4/2019,Lou's,6.21,"3,490.54",1138
11/4/2019,Dean's Den,6.02,"1,071.18",356
11/4/2019,Post Office,19.34,772.33,49
11/4/2019,ETC,7.09,"9,968.65",2954
11/5/2019,Lou's,5.96,"3,919.72",1223
11/5/2019,Dean's Den,5.91,932.78,294
11/5/2019,Passport,7.42,"4,760.63",1514
11/5/2019,8:15,4.11,"4,532.09",1687
11/5/2019,Tylers,7.72,"5,756.78",1344
11/5/2019,ETC,6.77,"9,287.51",2700
11/5/2019,Post Office,10.36,320.12,36
11/5/2019,Cellar,15.22,"2,029.06",544
11/6/2019,ETC,7.18,"10,069.86",2901
11/6/2019,Cellar,15.49,"3,509.73",899
11/6/2019,Passport,7.21,"5,109.46",1638
11/6/2019,8:15,4.24,"4,536.84",1633
11/6/2019,Tylers,7.84,"6,190.67",1437
11/6/2019,Dean's Den,6.86,864.71,263
11/6/2019,Lou's,5.94,"3,683.22",1148
11/6/2019,Post Office,10.08,171.06,19
11/7/2019,Lou's,5.78,"2,726.22",849
11/7/2019,Post Office,10.92,240.22,25
11/7/2019,Concessions,0,0,
11/7/2019,Cellar,16.91,"3,034.72",664
11/7/2019,8:15,4.16,"3,542.71",1340
11/7/2019,Concessions,0,0,
11/7/2019,Tylers,7.94,"5,254.88",1191
11/7/2019,Concessions,0,0,
11/7/2019,Passport,7.51,"4,507.17",1429
11/7/2019,Dean's Den,6.22,932.87,296
11/7/2019,ETC,6.69,"8,323.31",2408
11/8/2019,Cellar,17.7,"3,631.90",806
11/8/2019,ETC,7.25,"7,240.43",2104
11/8/2019,Passport,7.25,"3,508.45",1238
11/8/2019,Concessions,9.19,"8,753.00",1921
11/8/2019,Tylers,8.08,"4,501.91",1070
11/8/2019,Concessions,8.98,"7,379.00",1674
11/8/2019,8:15,4.33,"1,970.90",739
11/8/2019,Post Office,5.94,136.02,23
11/8/2019,Lou's,6.24,"1,046.03",308
11/9/2019,8:15,4.5,"1,169.74",431
11/9/2019,Cellar,14.62,"2,907.97",656
11/9/2019,ETC,7.54,"5,942.23",1686
11/9/2019,Passport,8.95,824.91,264
11/10/2019,Cellar,16.79,"2,829.96",771
11/10/2019,Dean's Den,6.64,"1,062.07",335
11/10/2019,ETC,7.93,"8,445.51",2404
11/10/2019,Tylers,9.06,"3,227.84",689
11/10/2019,8:15,4.29,"3,408.14",1245
11/11/2019,Post Office,40.07,840.7,23
11/11/2019,Passport,7.32,"5,050.85",1637
11/11/2019,Lou's,6,"3,418.24",1107
11/11/2019,8:15,4.24,"5,116.13",1870
11/11/2019,Tylers,7.86,"5,503.38",1259
11/11/2019,ETC,7.28,"9,803.90",2808
11/11/2019,Cellar,14.4,"1,974.91",508
11/11/2019,Dean's Den,6.46,"1,084.72",333
11/12/2019,Dean's Den,6.94,"1,115.76",345
11/12/2019,Lou's,6.19,"3,869.54",1193
11/12/2019,Post Office,12.44,397.92,39
11/12/2019,ETC,7.3,"9,383.50",2645
11/12/2019,8:15,4.3,"4,692.88",1741
11/12/2019,Cellar,15.54,"1,798.93",488
11/12/2019,Passport,7.74,"4,704.35",1444
11/12/2019,Tylers,7.76,"5,449.35",1270
11/13/2019,8:15,4.13,"4,647.42",1760
11/13/2019,Concessions,0,0,
11/13/2019,ETC,7.26,"9,233.46",2546
11/13/2019,Passport,7.28,"4,808.85",1594
11/13/2019,Cellar,18.98,"4,689.14",1050
11/13/2019,Lou's,5.84,"3,460.75",1082
11/13/2019,Tylers,7.64,"6,248.53",1521
11/13/2019,Dean's Den,6.45,876.77,280
11/13/2019,Post Office,9.54,265.61,31
11/14/2019,Dean's Den,6.39,"1,065.34",338
11/14/2019,Lou's,5.8,"2,653.82",807
11/14/2019,8:15,4.35,"3,498.83",1262
11/14/2019,Post Office,16.1,561.28,45
11/14/2019,Concessions,8.71,"8,449.00",1783
11/14/2019,Concessions,8.72,"6,180.00",1331
11/14/2019,Cellar,15.51,"3,248.37",724
11/14/2019,Tylers,7.63,"4,982.79",1182
11/14/2019,ETC,6.95,"8,354.45",2445
11/14/2019,Passport,7.84,"4,234.84",1345
11/15/2019,8:15,4.39,"1,882.27",703
11/15/2019,Tylers,7.89,"4,816.10",1147
11/15/2019,Passport,8.01,"4,164.23",1420
11/15/2019,ETC,7.52,"7,365.84",2178
11/15/2019,Cellar,16,"2,994.36",724
11/15/2019,Lou's,5.99,"1,128.27",348
11/15/2019,Post Office,24.63,737.2,32
11/16/2019,Concessions,8.29,978,296
11/16/2019,8:15,4.51,"1,092.27",406
11/16/2019,ETC,7.51,"6,293.09",1777
11/16/2019,Cellar,14.29,"3,287.17",823
11/16/2019,Passport,8.03,856.1,298
11/16/2019,Concessions,7.94,746,230
11/17/2019,ETC,7.46,"7,926.83",2382
11/17/2019,Concessions,7.89,"4,457.00",1115
11/17/2019,Cellar,18.23,"2,797.03",735
11/17/2019,Tylers,9.15,"3,392.60",735
11/17/2019,Dean's Den,6.12,837.09,276
11/17/2019,Concessions,7.45,"3,939.00",980
11/17/2019,8:15,4.34,"3,901.32",1417
11/18/2019,Lou's,6.1,"3,609.96",1126
11/18/2019,ETC,6.94,"9,277.69",2738
11/18/2019,Passport,7.32,"4,572.87",1437
11/18/2019,8:15,4.28,"4,581.15",1712
11/18/2019,Tylers,7.67,"5,027.35",1170
11/18/2019,Post Office,10.94,294.09,32
11/18/2019,Cellar,15.17,"1,811.56",472
11/18/2019,Dean's Den,5.95,"1,058.57",348
11/19/2019,Passport,7.24,"4,386.90",1432
11/19/2019,ETC,7.04,"9,408.34",2758
11/19/2019,Cellar,17.29,"1,951.16",488
11/19/2019,Tylers,7.8,"5,418.78",1263
11/19/2019,Dean's Den,5.87,955.78,307
11/19/2019,Lou's,5.68,"3,393.86",1071
11/19/2019,Post Office,24.24,751.24,34
11/19/2019,8:15,4.57,"4,977.48",1841
11/20/2019,Post Office,13.34,359.96,29
11/20/2019,Tylers,7.78,"5,861.67",1351
11/20/2019,Concessions,6.85,425,133
11/20/2019,Lou's,5.96,"3,026.19",947
11/20/2019,Cellar,16.16,"3,662.82",825
11/20/2019,Concessions,8.1,559,173
11/20/2019,Dean's Den,6.36,"1,010.52",318
11/20/2019,ETC,7.01,"8,755.36",2552
11/20/2019,Passport,7.55,"4,808.91",1567
11/20/2019,8:15,4.4,"4,788.10",1749
11/21/2019,ETC,7.2,"9,244.93",2735
11/21/2019,Passport,7.29,"4,339.71",1413
11/21/2019,Cellar,17.29,"3,088.74",728
11/21/2019,8:15,4.41,"3,834.43",1424
11/21/2019,Tylers,7.7,"4,851.93",1136
11/21/2019,Dean's Den,6.34,823.52,272
11/21/2019,Post Office,16.16,387.46,30
11/21/2019,Lou's,5.59,"2,650.46",854
11/22/2019,Post Office,18.7,521.96,32
11/22/2019,Lou's,5.29,817.96,261
11/22/2019,Tylers,7.89,"4,215.20",989
11/22/2019,Concessions,8.43,"5,896.00",1303
11/22/2019,8:15,4.56,"1,870.31",688
11/22/2019,Cellar,18.56,"2,855.91",626
11/22/2019,Concessions,8.3,"6,727.00",1468
11/22/2019,ETC,7.15,"7,009.08",2019
11/22/2019,Passport,7.53,"3,499.94",1243
11/23/2019,Cellar,16.74,"2,884.89",703
11/23/2019,Passport,9.66,976.76,323
11/23/2019,ETC,7.53,"5,635.46",1656
11/23/2019,Concessions,6.59,"6,124.00",1988
11/23/2019,Concessions,7.15,"5,308.00",1711
11/23/2019,8:15,4.7,"1,200.59",449
11/24/2019,ETC,7.73,"7,520.46",2184
11/24/2019,Cellar,18.33,"2,429.90",656
11/24/2019,Tylers,8.88,"2,966.68",652
11/24/2019,8:15,4.64,"3,655.38",1338
11/24/2019,Dean's Den,6.37,979.27,323
11/25/2019,Dean's Den,6.57,998.22,326
11/25/2019,Lou's,6.18,"2,486.92",742
11/25/2019,8:15,4.35,"3,299.59",1173
11/25/2019,Post Office,18,737.15,45
11/25/2019,ETC,7.6,"8,325.07",2455
11/25/2019,Cellar,17.11,"3,109.12",759
11/25/2019,Tylers,8.08,"4,873.40",1151
11/25/2019,Passport,7.21,"4,219.94",1458
11/26/2019,8:15,4.52,"1,373.40",512
11/26/2019,Tylers,8.55,"5,386.43",1269
11/26/2019,ETC,8.24,"4,161.28",1258
11/26/2019,Passport,7.36,"2,743.84",974
11/26/2019,Lou's,5.77,994.67,286
11/26/2019,Post Office,17.7,406.5,25
11/27/2019,Post Office,43.03,258.13,7
11/27/2019,Tylers,9.51,"1,248.57",306
11/30/2019,Cellar,0,0,
11/30/2019,Concessions,9.15,"7,707.00",1785
11/30/2019,Concessions,8.44,"7,156.00",1689
12/1/2019,ETC,8.27,"6,667.13",1943
12/1/2019,Dean's Den,6.38,757.31,248
12/2/2019,Cellar,18.07,"1,589.20",429
12/2/2019,Passport,7.21,"4,346.04",1434
12/2/2019,ETC,7.22,"9,024.16",2698
12/2/2019,Dean's Den,6.71,"1,037.94",349
12/2/2019,Post Office,27.26,"1,497.82",65
12/2/2019,8:15,4.4,"4,836.52",1781
12/2/2019,Tylers,8.08,"4,738.68",1103
12/2/2019,Lou's,5.83,"3,082.11",975
12/3/2019,Post Office,27.09,"1,273.08",59
12/3/2019,Tylers,7.93,"5,157.31",1214
12/3/2019,Lou's,6.06,"3,401.18",1078
12/3/2019,Cellar,19.3,"2,167.58",505
12/3/2019,ETC,7.11,"9,010.49",2709
12/3/2019,Passport,7.58,"4,181.71",1385
12/3/2019,Dean's Den,6.52,845.72,275
12/3/2019,8:15,4.31,"4,904.55",1819
12/4/2019,ETC,7.26,"8,798.26",2530
12/4/2019,Cellar,19.76,"5,328.72",1146
12/4/2019,Passport,7.07,"4,555.12",1507
12/4/2019,8:15,4.2,"4,739.39",1789
12/4/2019,Tylers,8,"5,282.52",1244
12/4/2019,Dean's Den,6.54,861.31,275
12/4/2019,Post Office,19.29,770.86,54
12/4/2019,Lou's,6,"3,075.17",988
12/5/2019,Post Office,19.88,675.75,31
12/5/2019,Lou's,5.79,"2,685.96",814
12/5/2019,Cellar,17.18,"3,079.78",716
12/5/2019,ETC,6.95,"7,791.04",2380
12/5/2019,Dean's Den,6.5,726.68,232
12/5/2019,Tylers,8.33,"5,298.92",1245
12/5/2019,8:15,4.34,"3,895.57",1412
12/5/2019,Passport,7.42,"3,966.63",1313
12/6/2019,Post Office,20.08,843.18,47
12/6/2019,Lou's,6.43,"1,160.41",358
12/6/2019,8:15,4.36,"2,239.68",836
12/6/2019,Cellar,17.93,"3,345.02",766
12/6/2019,Tylers,8.15,"4,244.48",988
12/6/2019,Passport,7.48,"3,459.99",1213
12/6/2019,ETC,7.39,"7,799.69",2285
12/7/2019,8:15,4.99,"2,863.62",1063
12/7/2019,Cellar,18.53,"3,614.26",892
12/7/2019,Passport,7.93,"1,481.22",512
12/7/2019,ETC,7.41,"7,074.94",2082
12/8/2019,Concessions,7.95,"5,496.00",1406
12/8/2019,Concessions,7.69,"5,446.00",1415
12/8/2019,8:15,4.43,"4,587.53",1689
12/8/2019,ETC,7.19,"8,206.98",2488
12/8/2019,Cellar,18.16,"1,979.39",540
12/8/2019,Tylers,9.42,"2,953.43",656
12/9/2019,Tylers,8.17,"4,972.82",1147
12/9/2019,8:15,4.42,"4,856.26",1790
12/9/2019,ETC,6.89,"8,067.62",2385
12/9/2019,Passport,7.84,"3,514.75",1168
12/9/2019,Cellar,16.16,"1,091.90",323
12/9/2019,Dean's Den,5.41,760.86,263
12/9/2019,Lou's,6.24,"2,402.34",768
12/9/2019,Post Office,26.69,"1,413.59",64
12/10/2019,Lou's,5.72,"1,782.33",582
12/10/2019,Dean's Den,6.25,798.21,258
12/10/2019,Post Office,19.74,"1,083.56",62
12/10/2019,Passport,8.21,"3,077.66",1071
12/10/2019,8:15,4.25,"4,079.79",1514
12/10/2019,ETC,7.4,"7,692.64",2185
12/10/2019,Tylers,7.78,"4,282.59",971
12/10/2019,Cellar,15.98,"1,144.80",345
12/11/2019,ETC,7.24,"6,940.07",2013
12/11/2019,Passport,7.81,"2,741.46",958
12/11/2019,Cellar,17.69,"1,486.22",416
12/11/2019,8:15,4.48,"4,374.58",1618
12/11/2019,Dean's Den,5.91,688.18,227
12/11/2019,Lou's,6.1,"1,332.37",399
12/11/2019,Post Office,25.55,"1,276.36",60
12/11/2019,Tylers,8.2,"3,807.16",909
12/12/2019,Lou's,6.26,"1,451.88",458
12/12/2019,Post Office,25.39,"1,345.31",64
12/12/2019,8:15,4.52,"3,958.72",1468
12/12/2019,ETC,7.92,"8,169.73",2451
12/12/2019,Passport,7.55,"2,402.37",821
12/12/2019,Cellar,15.12,"1,093.86",308
12/12/2019,Tylers,8.4,"3,790.23",886
12/12/2019,Dean's Den,6.21,594.71,202
12/13/2019,Cellar,15.39,783.17,213
12/13/2019,ETC,8.14,"6,030.99",1745
12/13/2019,Passport,7.89,"2,556.52",883
12/13/2019,Post Office,24.07,"1,491.10",79
12/13/2019,Tylers,8.09,"3,475.09",845
12/13/2019,Lou's,6.7,806.7,238
12/13/2019,8:15,4.33,"1,611.39",599
12/14/2019,8:15,4.28,759.66,286
12/14/2019,Concessions,8.93,"6,784.00",1578
12/14/2019,Concessions,8.85,"7,542.00",1664
12/14/2019,Passport,8.25,555.67,195
12/14/2019,ETC,7.65,"3,840.92",1142
12/14/2019,Cellar,15.66,794.22,222
12/15/2019,Cellar,15.02,544.35,163
12/15/2019,ETC,8.08,"4,228.00",1253
12/15/2019,Tylers,9.19,"1,017.29",237
12/15/2019,8:15,4.51,"1,649.10",601
12/16/2019,Post Office,83.46,"2,167.37",114
12/16/2019,Tylers,7.68,"1,853.91",459
12/16/2019,ETC,10.15,"4,657.24",1316
12/16/2019,Passport,7.67,"1,444.29",518
12/16/2019,8:15,4.57,"1,093.92",384
12/17/2019,ETC,10.39,"2,421.03",695
12/17/2019,Passport,8.57,"1,019.28",347
12/17/2019,8:15,5.11,453.26,167
12/17/2019,Cellar,0,0,
12/17/2019,Tylers,7.54,"1,481.46",404
12/17/2019,Post Office,50.93,"1,781.02",101
12/17/2019,Lou's,0,0,
12/18/2019,8:15,5.44,234.72,85
12/18/2019,Tylers,7.91,800.14,227
12/18/2019,ETC,8.62,737.44,222
12/18/2019,Passport,10.11,780.05,273
12/18/2019,Post Office,703.26,"1,406.40",62
12/19/2019,Post Office,26.56,743.55,45
12/19/2019,Tylers,8.42,797.37,239
12/19/2019,8:15,5.41,197.6,68
12/19/2019,ETC,9.96,425.01,134
12/19/2019,Passport,8.88,585.17,214
12/20/2019,8:15,9.36,305.24,93
12/20/2019,Tylers,8.58,590.51,176
12/20/2019,Passport,8.36,344.27,120
12/20/2019,ETC,11.46,387.26,110
12/20/2019,Post Office,25.23,907.86,39
12/23/2019,Post Office,19.07,190.69,12
12/24/2019,Post Office,36.39,254.71,8
12/26/2019,Post Office,22.21,88.85,4
12/27/2019,Post Office,42.3,169.21,5
12/30/2019,Concessions,7.55,521,162
12/30/2019,Concessions,7.81,711,220
12/30/2019,Post Office,14.58,189.18,16
12/31/2019,Post Office,17.77,53.3,4
1/2/2020,Concessions,8.61,"5,839.00",1430
1/2/2020,Tylers,9.42,683.16,188
1/2/2020,8:15,4.34,93.68,41
1/2/2020,Post Office,152.98,152.98,13
1/2/2020,Concessions,8.24,"5,816.00",1395
1/3/2020,Post Office,43.54,217.69,10
1/3/2020,ETC,0,0,
1/3/2020,8:15,4.28,142.59,52
1/3/2020,Tylers,7.82,577.25,154
1/6/2020,ETC,7.99,283.7,82
1/6/2020,Cellar,0,0,
1/6/2020,8:15,4.86,202.19,76
1/6/2020,Post Office,13.13,262.14,27
1/7/2020,Post Office,33.62,302.57,6
1/7/2020,8:15,5.02,248.33,90
1/7/2020,Cellar,0,0,
1/7/2020,ETC,7.42,265.22,85
1/8/2020,ETC,7.17,369.26,109
1/8/2020,Cellar,0,0,
1/8/2020,Post Office,61.34,245.12,17
1/8/2020,8:15,4.67,252.28,94
1/9/2020,Post Office,7.39,140.41,18
1/10/2020,Post Office,39.75,357.59,24
1/10/2020,8:15,4.49,303.41,108
1/10/2020,Lou's,0,0,
1/10/2020,ETC,8.54,"1,173.17",327
1/10/2020,Passport,0,0,
1/11/2020,Concessions,9.9,"11,498.00",2605
1/11/2020,Concessions,9.34,"11,439.00",2484
1/12/2020,Concessions,6.84,602,190
1/12/2020,8:15,4.78,129.07,44
1/12/2020,Concessions,8.16,628,196
1/12/2020,Tylers,7.43,"1,437.54",354
1/12/2020,Passport,0,0,
1/12/2020,Cellar,0,0,
1/12/2020,ETC,9.54,"10,712.04",2832
1/13/2020,Tylers,7.68,"4,638.60",1075
1/13/2020,8:15,3.9,"2,747.69",1065
1/13/2020,Cellar,15.62,"2,238.50",532
1/13/2020,ETC,8.39,"11,773.20",3067
1/13/2020,Lou's,5.79,"2,905.71",892
1/13/2020,Dean's Den,6.4,697.62,225
1/13/2020,Post Office,10.5,437.84,45
1/13/2020,Passport,6.87,"4,199.27",1385
1/14/2020,Lou's,5.77,"3,060.45",1030
1/14/2020,Dean's Den,6.88,"1,039.42",312
1/14/2020,Post Office,17.28,414.49,27
1/14/2020,Tylers,7.75,"5,363.94",1207
1/14/2020,Passport,7.41,"5,008.65",1656
1/14/2020,ETC,7.75,"10,455.38",2813
1/14/2020,Cellar,16.32,"1,923.02",516
1/14/2020,8:15,4.1,"3,294.40",1259
1/15/2020,Cellar,16.82,"3,807.71",878
1/15/2020,ETC,7.24,"8,973.44",2519
1/15/2020,Passport,7.2,"4,938.70",1567
1/15/2020,8:15,4.01,"3,554.88",1338
1/15/2020,Dean's Den,6.44,818.17,238
1/15/2020,Tylers,7.8,"5,516.83",1274
1/15/2020,Post Office,7.33,109.9,21
1/15/2020,Lou's,6.07,"3,086.77",926
1/16/2020,Lou's,5.83,"3,108.38",1032
1/16/2020,8:15,4.11,"3,165.80",1203
1/16/2020,Post Office,13.76,343.95,32
1/16/2020,ETC,7.57,"9,868.76",2727
1/16/2020,Dean's Den,5.69,858.45,268
1/16/2020,Cellar,16.35,"3,363.87",810
1/16/2020,Passport,7.34,"5,178.06",1729
1/16/2020,Tylers,7.86,"5,527.74",1282
1/17/2020,Cellar,15.9,"3,949.12",911
1/17/2020,Passport,7.8,"3,907.93",1300
1/17/2020,ETC,7.32,"7,762.93",2227
1/17/2020,Tylers,7.79,"4,161.03",962
1/17/2020,Post Office,14.94,298.75,24
1/17/2020,8:15,4.31,"1,740.57",661
1/17/2020,Lou's,6.79,"1,004.15",310
1/18/2020,8:15,4.2,716.87,252
1/18/2020,Passport,9.24,"1,544.40",515
1/18/2020,Cellar,13.44,"4,366.63",1108
1/18/2020,ETC,7.71,"7,108.67",2051
1/19/2020,ETC,8.01,"7,829.11",2251
1/19/2020,Cellar,15.87,"2,929.42",742
1/19/2020,Dean's Den,7.11,924.31,296
1/19/2020,8:15,4.45,"1,502.76",544
1/19/2020,Tylers,9.6,"3,087.09",672
1/20/2020,Post Office,2.9,2.75,1
1/20/2020,Passport,0,0,
1/20/2020,ETC,7.19,"8,818.26",2615
1/20/2020,8:15,4.33,"2,714.21",990
1/20/2020,Tylers,9.04,"5,253.72",1176
1/20/2020,Dean's Den,7.79,965.16,328
1/20/2020,Cellar,17.12,"2,427.51",611
1/21/2020,Dean's Den,7.48,"1,188.22",361
1/21/2020,Post Office,8.88,441.68,60
1/21/2020,Passport,7.31,"4,874.87",1607
1/21/2020,Cellar,16.83,"2,477.11",655
1/21/2020,Lou's,5.96,"3,989.91",1277
1/21/2020,Tylers,7.8,"6,170.20",1403
1/21/2020,ETC,7.22,"10,434.90",3130
1/21/2020,8:15,4.3,"4,156.39",1576
1/22/2020,8:15,4.12,"4,044.53",1552
1/22/2020,Concessions,8.68,"5,565.00",1231
1/22/2020,ETC,7.67,"11,075.47",3146
1/22/2020,Passport,7.23,"5,186.87",1685
1/22/2020,Tylers,7.7,"5,753.84",1320
1/22/2020,Concessions,7.88,"6,319.00",1475
1/22/2020,Lou's,6.07,"3,677.77",1153
1/22/2020,Cellar,17.74,"6,359.46",1311
1/22/2020,Dean's Den,6.82,914.32,289
1/22/2020,Post Office,13.8,537.91,43
1/23/2020,Dean's Den,6.97,"1,044.80",340
1/23/2020,Lou's,5.74,"3,211.87",1042
1/23/2020,Post Office,18.3,656.54,43
1/23/2020,Concessions,5.73,"1,737.00",491
1/23/2020,8:15,4.29,"3,742.63",1442
1/23/2020,Tylers,8.01,"6,062.28",1411
1/23/2020,Cellar,17.71,"4,045.01",913
1/23/2020,Passport,7.58,"5,117.82",1720
1/23/2020,ETC,7.99,"11,933.07",3451
1/23/2020,Concessions,6.1,"1,630.00",453
1/24/2020,8:15,4.34,"1,754.88",693
1/24/2020,Tylers,8.15,"4,778.72",1134
1/24/2020,Passport,7.68,"4,308.24",1409
1/24/2020,Cellar,16.51,"3,682.15",924
1/24/2020,Lou's,6.19,815.11,253
1/24/2020,Post Office,14.19,324.92,27
1/24/2020,ETC,7.35,"8,918.91",2634
1/25/2020,Concessions,9.87,"15,956.00",3351
1/25/2020,Concessions,10.18,"16,185.00",3442
1/25/2020,Passport,9.17,"1,053.57",329
1/25/2020,8:15,4.42,"1,050.25",397
1/25/2020,Cellar,14.74,"5,044.71",1191
1/25/2020,ETC,7.66,"7,927.62",2249
1/26/2020,Concessions,9.55,917,269
1/26/2020,ETC,8.31,"10,378.22",3119
1/26/2020,8:15,4.19,"3,345.00",1258
1/26/2020,Tylers,9.63,"3,836.19",825
1/26/2020,Dean's Den,7.15,"1,136.11",377
1/26/2020,Cellar,15.65,"2,992.00",794
1/26/2020,Concessions,7.29,503,149
1/27/2020,Lou's,6.11,"3,970.36",1320
1/27/2020,Post Office,8.23,237.6,35
1/27/2020,Cellar,17.86,"2,667.12",700
1/27/2020,Tylers,8.13,"6,490.16",1454
1/27/2020,Passport,7.52,"5,644.66",1773
1/27/2020,Dean's Den,7.16,"1,131.09",336
1/27/2020,ETC,7.69,"11,495.87",3347
1/27/2020,8:15,4.14,"4,721.96",1775
1/28/2020,Cellar,17.11,"3,051.32",759
1/28/2020,ETC,7.28,"10,943.69",3357
1/28/2020,Passport,7.61,"5,388.36",1732
1/28/2020,Dean's Den,6.92,"1,072.24",336
1/28/2020,Tylers,8.08,"6,131.09",1442
1/28/2020,8:15,3.99,"4,270.28",1622
1/28/2020,Post Office,69.9,"2,655.82",39
1/28/2020,Lou's,6.14,"3,797.99",1201
1/29/2020,Post Office,11.66,302.93,34
1/29/2020,8:15,4.22,"4,169.41",1577
1/29/2020,Lou's,6.19,"3,617.02",1143
1/29/2020,ETC,7.54,"11,361.68",3384
1/29/2020,Cellar,16.57,"5,681.21",1192
1/29/2020,Tylers,8.17,"6,322.85",1483
1/29/2020,Dean's Den,6.54,"1,203.75",380
1/29/2020,Passport,7.25,"5,654.95",1787
1/30/2020,Cellar,18.27,"3,769.75",837
1/30/2020,Passport,7.77,"5,667.63",1821
1/30/2020,ETC,7.41,"10,440.32",3063
1/30/2020,Dean's Den,6.45,"1,173.69",367
1/30/2020,Post Office,14.36,429.39,33
1/30/2020,8:15,4.43,"3,853.58",1433
1/30/2020,Tylers,8.17,"6,749.16",1593
1/30/2020,Lou's,5.93,"3,659.98",1148
1/31/2020,Post Office,13.01,415.39,37
1/31/2020,Passport,7.46,"4,017.95",1360
1/31/2020,Lou's,6.06,852.51,271
1/31/2020,8:15,4.32,"1,848.30",705
1/31/2020,Cellar,15.97,"3,677.83",852
1/31/2020,ETC,7.51,"8,392.18",2439
1/31/2020,Tylers,8.39,"4,742.81",1109
2/1/2020,Concessions,9.38,"11,940.00",2693
2/1/2020,Cellar,15.69,"4,326.24",1063
2/1/2020,Concessions,9.89,"12,247.00",2812
2/1/2020,Passport,8.59,"1,398.12",448
2/1/2020,ETC,8.18,"7,813.31",2225
2/1/2020,8:15,4.49,"1,135.42",429
2/2/2020,8:15,4.43,"3,298.75",1225
2/2/2020,Cellar,18.24,"3,275.34",709
2/2/2020,ETC,8.95,"11,447.01",3309
2/2/2020,Tylers,9.41,"2,809.73",584
2/2/2020,Dean's Den,7.03,941.69,291
2/2/2020,Concessions,8.66,563,174
2/2/2020,Concessions,8.95,340,101
2/3/2020,Dean's Den,7.01,"1,128.54",344
2/3/2020,Lou's,6.09,"4,328.97",1381
2/3/2020,Post Office,16.39,520.72,46
2/3/2020,Cellar,16.43,"2,537.58",665
2/3/2020,Tylers,8.36,"6,660.96",1496
2/3/2020,Passport,7.37,"5,538.79",1781
2/3/2020,8:15,4.17,"5,175.63",1918
2/3/2020,ETC,7.15,"11,870.60",3442
2/4/2020,Tylers,7.94,"5,647.07",1334
2/4/2020,8:15,4.3,"5,034.39",1900
2/4/2020,Passport,7.57,"5,524.44",1747
2/4/2020,ETC,6.67,"10,451.52",3196
2/4/2020,Lou's,6.01,"4,131.84",1303
2/4/2020,Cellar,16.88,"2,342.10",610
2/4/2020,Dean's Den,6.45,"1,251.23",389
2/4/2020,Post Office,15.42,492.26,38
2/5/2020,Dean's Den,6.46,"1,265.51",402
2/5/2020,Lou's,5.98,"3,770.67",1204
2/5/2020,Concessions,6.42,655,209
2/5/2020,Post Office,9,206.17,24
2/5/2020,Tylers,8.17,"6,288.51",1474
2/5/2020,8:15,4.15,"4,467.84",1707
2/5/2020,ETC,7.48,"11,165.14",3276
2/5/2020,Passport,7.62,"5,808.86",1895
2/5/2020,Cellar,16.98,"5,430.97",1174
2/5/2020,Concessions,8.39,"1,049.00",322
2/6/2020,Passport,7.56,"5,025.80",1606
2/6/2020,Tylers,8.04,"5,428.40",1276
2/6/2020,Cellar,19.47,"3,969.12",873
2/6/2020,Lou's,6.02,"3,949.48",1229
2/6/2020,Dean's Den,6.78,"1,084.49",335
2/6/2020,Post Office,9.58,253.87,28
2/6/2020,8:15,4.41,"3,875.25",1479
2/6/2020,ETC,7.69,"10,505.98",2959
2/7/2020,Lou's,5.86,"1,048.59",320
2/7/2020,ETC,7.49,"8,930.51",2593
2/7/2020,Passport,7.87,"4,073.41",1401
2/7/2020,Cellar,17.35,"3,688.43",905
2/7/2020,8:15,4.37,"1,654.18",649
2/7/2020,Tylers,8.26,"5,438.92",1292
2/7/2020,Post Office,12.98,453.28,37
2/8/2020,Cellar,14.02,"3,752.62",901
2/8/2020,ETC,7.6,"8,429.73",2459
2/8/2020,Passport,7.92,"1,483.83",491
2/8/2020,Concessions,8.1,"5,562.00",1625
2/8/2020,8:15,4.35,"1,205.43",462
2/9/2020,Tylers,9.43,"3,511.10",750
2/9/2020,8:15,4.27,"4,153.04",1576
2/9/2020,Cellar,16.05,"3,268.33",892
